,experiment,episode,reward,step,epsilon
690,ddqn,690,251.0,80449,0.01
691,ddqn,691,246.0,80476,0.01
692,ddqn,692,246.0,80503,0.01
693,ddqn,693,252.0,80530,0.01
694,ddqn,694,1409.0,80824,0.01
695,ddqn,695,1347.0,80971,0.01
696,ddqn,696,1035.0,81135,0.01
697,ddqn,697,1330.0,81285,0.01
698,ddqn,698,247.0,81312,0.01
699,ddqn,699,591.0,81467,0.01
700,ddqn,700,246.0,81495,0.01
701,ddqn,701,251.0,81522,0.01
702,ddqn,702,1334.0,81728,0.01
703,ddqn,703,249.0,81756,0.01
704,ddqn,704,815.0,81898,0.01
705,ddqn,705,233.0,81930,0.01
706,ddqn,706,1032.0,82107,0.01
707,ddqn,707,620.0,82183,0.01
708,ddqn,708,1348.0,82333,0.01
709,ddqn,709,610.0,82391,0.01
710,ddqn,710,1346.0,82545,0.01
711,ddqn,711,1306.0,82896,0.01
712,ddqn,712,610.0,82970,0.01
713,ddqn,713,1043.0,83113,0.01
714,ddqn,714,243.0,83142,0.01
715,ddqn,715,635.0,83213,0.01
716,ddqn,716,607.0,83287,0.01
717,ddqn,717,609.0,83369,0.01
718,ddqn,718,606.0,83445,0.01
719,ddqn,719,252.0,83472,0.01
720,ddqn,720,1024.0,83717,0.01
721,ddqn,721,249.0,83744,0.01
722,ddqn,722,245.0,83773,0.01
723,ddqn,723,247.0,83800,0.01
724,ddqn,724,244.0,83828,0.01
725,ddqn,725,252.0,83855,0.01
726,ddqn,726,236.0,83886,0.01
727,ddqn,727,1344.0,84047,0.01
728,ddqn,728,614.0,84129,0.01
729,ddqn,729,1305.0,84482,0.01
730,ddqn,730,610.0,84610,0.01
731,ddqn,731,1349.0,84746,0.01
732,ddqn,732,244.0,84774,0.01
733,ddqn,733,632.0,84874,0.01
734,ddqn,734,249.0,84901,0.01
735,ddqn,735,250.0,84928,0.01
736,ddqn,736,610.0,84985,0.01
737,ddqn,737,1049.0,85099,0.01
738,ddqn,738,236.0,85130,0.01
739,ddqn,739,1026.0,85361,0.01
740,ddqn,740,697.0,85651,0.01
741,ddqn,741,247.0,85680,0.01
742,ddqn,742,612.0,85752,0.01
743,ddqn,743,246.0,85779,0.01
744,ddqn,744,247.0,85806,0.01
745,ddqn,745,234.0,85839,0.01
746,ddqn,746,1344.0,86007,0.01
747,ddqn,747,623.0,86071,0.01
748,ddqn,748,770.0,86219,0.01
749,ddqn,749,1346.0,86365,0.01
750,ddqn,750,1692.0,86559,0.01
751,ddqn,751,247.0,86586,0.01
752,ddqn,752,611.0,86645,0.01
753,ddqn,753,636.0,86715,0.01
754,ddqn,754,1049.0,86826,0.01
755,ddqn,755,629.0,86892,0.01
756,ddqn,756,640.0,86963,0.01
757,ddqn,757,1045.0,87099,0.01
758,ddqn,758,1045.0,87226,0.01
759,ddqn,759,246.0,87253,0.01
760,ddqn,760,653.0,87326,0.01
761,ddqn,761,246.0,87353,0.01
762,ddqn,762,246.0,87380,0.01
763,ddqn,763,246.0,87407,0.01
764,ddqn,764,1310.0,87696,0.01
765,ddqn,765,1346.0,87848,0.01
766,ddqn,766,1846.0,88111,0.01
767,ddqn,767,239.0,88141,0.01
768,ddqn,768,235.0,88172,0.01
769,ddqn,769,247.0,88199,0.01
770,ddqn,770,236.0,88233,0.01
771,ddqn,771,758.0,88393,0.01
772,ddqn,772,1343.0,88557,0.01
773,ddqn,773,250.0,88584,0.01
774,ddqn,774,619.0,88673,0.01
775,ddqn,775,1044.0,88811,0.01
776,ddqn,776,611.0,88890,0.01
777,ddqn,777,604.0,88953,0.01
778,ddqn,778,814.0,89102,0.01
779,ddqn,779,244.0,89131,0.01
780,ddqn,780,1026.0,89355,0.01
781,ddqn,781,624.0,89437,0.01
782,ddqn,782,247.0,89464,0.01
783,ddqn,783,1037.0,89604,0.01
784,ddqn,784,611.0,89674,0.01
785,ddqn,785,1046.0,89781,0.01
786,ddqn,786,818.0,89911,0.01
787,ddqn,787,250.0,89938,0.01
788,ddqn,788,817.0,90071,0.01
789,ddqn,789,1045.0,90195,0.01
790,ddqn,790,248.0,90223,0.01
791,ddqn,791,246.0,90250,0.01
792,ddqn,792,609.0,90311,0.01
793,ddqn,793,246.0,90339,0.01
794,ddqn,794,1331.0,90494,0.01
795,ddqn,795,237.0,90526,0.01
796,ddqn,796,610.0,90602,0.01
797,ddqn,797,636.0,90673,0.01
798,ddqn,798,246.0,90703,0.01
799,ddqn,799,250.0,90730,0.01
