,experiment,episode,reward,step,epsilon
431,noisy,431,996.0,56195,0
432,noisy,432,1115.0,56441,0
433,noisy,433,608.0,56534,0
434,noisy,434,733.0,56662,0
435,noisy,435,729.0,56820,0
436,noisy,436,611.0,56890,0
437,noisy,437,619.0,56953,0
438,noisy,438,1134.0,57173,0
439,noisy,439,1063.0,57335,0
440,noisy,440,1311.0,57542,0
441,noisy,441,735.0,57660,0
442,noisy,442,624.0,57729,0
443,noisy,443,1302.0,58026,0
444,noisy,444,234.0,58060,0
445,noisy,445,236.0,58092,0
446,noisy,446,632.0,58160,0
447,noisy,447,1904.0,58460,0
448,noisy,448,1039.0,58670,0
449,noisy,449,627.0,58872,0
450,noisy,450,773.0,59224,0
451,noisy,451,640.0,59363,0
452,noisy,452,626.0,59427,0
453,noisy,453,641.0,59559,0
454,noisy,454,633.0,59635,0
455,noisy,455,246.0,59663,0
456,noisy,456,1038.0,59877,0
457,noisy,457,1042.0,60069,0
458,noisy,458,784.0,60315,0
459,noisy,459,247.0,60342,0
460,noisy,460,1297.0,60634,0
461,noisy,461,1050.0,60780,0
462,noisy,462,610.0,60843,0
463,noisy,463,1693.0,61048,0
464,noisy,464,606.0,61105,0
465,noisy,465,1194.0,61970,0
466,noisy,466,620.0,62048,0
467,noisy,467,246.0,62075,0
468,noisy,468,1037.0,62257,0
469,noisy,469,1669.0,62557,0
470,noisy,470,1294.0,62854,0
471,noisy,471,609.0,62913,0
472,noisy,472,616.0,62978,0
473,noisy,473,247.0,63006,0
474,noisy,474,1947.0,65011,0
475,noisy,475,641.0,65144,0
476,noisy,476,1135.0,65394,0
477,noisy,477,1138.0,65587,0
478,noisy,478,616.0,65675,0
479,noisy,479,1344.0,65834,0
480,noisy,480,615.0,65923,0
481,noisy,481,1915.0,67928,0
482,noisy,482,1315.0,68137,0
483,noisy,483,248.0,68164,0
484,noisy,484,1226.0,68842,0
485,noisy,485,1314.0,69033,0
486,noisy,486,608.0,69136,0
487,noisy,487,1055.0,69329,0
488,noisy,488,612.0,69418,0
489,noisy,489,1284.0,69739,0
490,noisy,490,634.0,69824,0
491,noisy,491,713.0,69974,0
492,noisy,492,612.0,70072,0
493,noisy,493,585.0,70265,0
494,noisy,494,609.0,70323,0
495,noisy,495,1317.0,70532,0
496,noisy,496,1043.0,70715,0
497,noisy,497,775.0,71060,0
498,noisy,498,1367.0,71482,0
499,noisy,499,247.0,71511,0
